,reviewId,topic,sent_pol,sent_sub,rating
2491,8be5b4e4-7a12-4c47-bd86-fa693c914e20,A,0.033333333333333326,0.033333333333333326,1.0
2492,c70b5719-5f8a-4ff1-a81a-60f1f48afa8d,A,0.5,0.5,3.0
2493,2b89d788-acba-4f2e-9eac-983ade2ebf89,A,-0.5,-0.5,1.0
2494,0f730957-ebc4-45ff-8e86-16a9803a510a,O,0.3,0.3,2.0
2495,f45ac48b-7635-4b3d-890d-df4a627ea285,A,0.44999999999999996,0.44999999999999996,1.0
2496,98f17d53-5920-4d52-a297-84ea1e7f8f23,A,-0.3333333333333333,-0.3333333333333333,1.0
2497,c8d9d9e3-0c4b-4766-8201-fae81d9d8621,A,0.26666666666666666,0.26666666666666666,4.0
2498,369c923e-e4bc-4f21-a3b2-0cc27a6a10b2,A,0.5,0.5,1.0
2499,fd7a6443-b254-491d-9f7b-e9363130aa57,A,0.06212121212121213,0.06212121212121213,3.0
2500,688358f8-bc3b-4a74-98e2-ee7f076cf043,A,-0.65,-0.65,1.0
2501,b2c29540-1b98-4676-b3ee-64d65d545258,A,-0.375,-0.375,1.0
2502,51fd0890-ffcf-4f4b-9e12-1b4d9dffad73,A,0.8,0.8,2.0
2503,b3ee64ef-1cba-4e6a-b85e-221765c65cd6,A,0.8,0.8,1.0
2504,e0e385f6-79c3-410b-943a-6f236f48b59e,O,0.5,0.5,2.0
2505,a7079a21-6f7e-4639-9790-de3f6a198a0f,A,-0.3402777777777778,-0.3402777777777778,5.0
2506,ec849399-a084-4d40-8e1c-45982fd64f93,A,0.7,0.7,3.0
2507,0d8013fc-74b6-421f-9543-5ed81141395e,A,0.5,0.5,1.0
2508,3fb5d100-6365-438f-9fd6-31e70af9abbd,A,0.6,0.6,4.0
2509,8296291e-82c1-4b36-a827-a96611a8b0cc,A,-0.45,-0.45,1.0
2510,1ab17a28-829f-494c-95a9-54c52c891a66,A,-0.275,-0.275,1.0
2511,445e1c8d-40aa-42d3-9420-3aed78639493,R,0.8,0.8,1.0
2512,c86b89c7-de29-4d77-a2e8-4da10ab1ddea,A,-1.0,-1.0,1.0
2513,5f71332c-8533-4a02-948b-d5599437ebd1,A,0.125,0.125,1.0
2514,395096fb-8e1a-4673-b7b4-a421e5a192e7,A,0.575,0.575,1.0
2515,b7a5551e-098e-45ec-8836-fa117c2ac0ac,A,0.4000000000000001,0.4000000000000001,1.0
2516,77107b0a-53cb-4570-8107-04904fadaaaa,A,5.551115123125783e-17,5.551115123125783e-17,3.0
2517,3ba1f728-b727-4d41-bb3e-601f698b0eec,A,0.2,0.2,1.0
2518,28732b95-8d09-4fa6-aced-253bc50061fc,A,-0.2888888888888888,-0.2888888888888888,1.0
2519,ddc162c5-d85b-40f7-a7e9-808dc2a1390e,A,0.4686666666666667,0.4686666666666667,5.0
2520,3eaee06b-7d51-4a98-af4a-5b64fbf7c153,A,-1.0,-1.0,1.0
2521,da690f44-f0a1-48ae-883b-0cf36f1725bb,O,0.0875,0.0875,1.0
2522,83cfaa04-ce32-4f6f-a46d-1d226a8f7d60,O,0.0,0.0,1.0
2523,40e3b65d-d35e-4332-b29d-e4721f0012d4,A,-0.4318181818181818,-0.4318181818181818,2.0
2524,954620a4-9ab1-4f35-876f-7aecc750d873,A,0.43333333333333335,0.43333333333333335,5.0
2525,ed44a9bc-f5b7-4285-8ab6-b23ecdbb6ebf,A,0.25000000000000006,0.25000000000000006,1.0
2526,3c1e0908-35de-4921-93da-54c98205ab9e,A,-0.05,-0.05,1.0
2527,32830839-912d-4967-80b0-d7138c91bca4,A,0.3,0.3,1.0
2528,3774c64d-f012-46ba-b467-c2aecbe24cf8,A,-0.5,-0.5,3.0
